,Name,Politician Id,Party,Chamber,State,Asset Type,Issuer,Ticker,Issuer Country,Type,Date,Trade Size,Trade Price,Trade Value
1237,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,OHIO WATER DEVELOPMENT AUTHORITY,,,Buy,2024-03-27,,,375000
1238,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,,,Sell,2024-03-21,,,175000
1239,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,NEW YORK STATE URBAN DEVELOPMENT CORP,,,Sell,2024-03-21,,,375000
1240,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,WASHINGTON COUNTY OREGON,,,Sell,2024-03-21,,,750000
1241,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,WASHINGTON COUNTY OREGON,,,Sell,2024-03-21,,,375000
1242,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,NEW JERSEY STATE TURNPIKE AUTHORITY,,,Buy,2024-03-20,,,175000
1243,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,NEW JERSEY STATE TURNPIKE AUTHORITY,,,Buy,2024-03-20,,,750000
1244,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,NEW JERSEY STATE TURNPIKE AUTHORITY,,,Buy,2024-03-20,,,750000
1245,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,NEW JERSEY STATE TURNPIKE AUTHORITY,,,Buy,2024-03-20,,,375000
1246,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,TAMPA BAY WATER,,,Sell,2024-03-14,,,375000
1247,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,NEW YORK STATE URBAN DEVELOPMENT CORP,,,Sell,2024-03-14,,,175000
1248,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,NEW YORK STATE URBAN DEVELOPMENT CORP,,,Sell,2024-03-14,,,375000
1249,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,UNIVERSITY OF MARYLAND,,,Buy,2024-03-14,,,175000
1250,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,UNIVERSITY OF MARYLAND,,,Buy,2024-03-14,,,375000
1251,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,UNIVERSITY OF MARYLAND,,,Buy,2024-03-14,,,750000
1252,Richard Scott,S001217,Republican,Senate,FL,Municipal-security,UNIVERSITY OF MARYLAND,,,Buy,2024-03-14,,,375000
1253,Charles Roy,R000614,Republican,House,TX,Stock,AT&T Inc,T,us,Sell,2024-04-10,479.0,16.73,8000
1254,Charles Roy,R000614,Republican,House,TX,Stock,ATLAS ENERGY SOLUTIONS INC,AESI,us,Sell,2024-03-12,17757.0,21.12,375000
1255,Charles Roy,R000614,Republican,House,TX,Stock,Chevron Corp,CVX,us,Sell,2024-04-10,201.0,162.67,32500
1256,Charles Roy,R000614,Republican,House,TX,Stock,Energy Transfer LP,ET,us,Sell,2024-04-10,508.0,15.78,8000
1257,Charles Roy,R000614,Republican,House,TX,Stock,Exxon Mobil Corp,XOM,us,Sell,2024-04-10,267.0,122.2,32500
1258,Charles Roy,R000614,Republican,House,TX,Stock,Kinder Morgan Inc,KMI,us,Sell,2024-04-10,439.0,18.27,8000
1259,Charles Roy,R000614,Republican,House,TX,Stock,NuStar Energy LP,NS,us,Sell,2024-04-10,371.0,21.62,8000
1260,John Hickenlooper,H000273,Democrat,Senate,CO,Stock,Liberty Media Corp SiriusXM Group,LSXMA,us,Sell,2024-03-12,1087.0,29.94,32500
1261,John Hickenlooper,H000273,Democrat,Senate,CO,Stock,Formula One Group - The Liberty Media Group,FWONK,us,Sell,2024-03-12,1061.0,70.75,75000
1262,Richard Larsen,L000560,Democrat,House,WA,Stock,FedEx Corp,FDX,us,Buy,2024-04-04,30.0,275.51,8000
1263,Richard Larsen,L000560,Democrat,House,WA,Stock,United Parcel Service Inc,UPS,us,Sell,2024-04-04,54.0,150.0,8000
1264,Rochelle Pingree,P000597,Democrat,House,ME,Municipal-security,US TREASURY NOTE,,,Buy,2024-03-27,,,175000
1265,Michael Burgess,B001248,Republican,House,TX,Stock,Exxon Mobil Corp,XOM,us,Sell,2024-03-11,299.0,109.02,32500
1266,Michael Burgess,B001248,Republican,House,TX,Stock,Illumina Inc,ILMN,us,Sell,2024-03-11,58.0,139.06,8000
1267,Virginia Foxx,F000450,Republican,House,NC,Stock,ARDMORE SHIPPING CORP,ASC,bm,Buy,2024-03-04,,,8000
1268,Virginia Foxx,F000450,Republican,House,NC,Stock,ARDMORE SHIPPING CORP,ASC,bm,Buy,2024-03-06,,,8000
1269,Virginia Foxx,F000450,Republican,House,NC,Stock,Hercules Capital Inc,HTGC,us,Buy,2024-03-07,442.0,18.15,8000
1270,Lloyd Doggett,D000399,Democrat,House,TX,Stock,The Home Depot Inc,HD,us,Buy,2024-03-21,21.0,395.2,8000
1271,Lloyd Doggett,D000399,Democrat,House,TX,Stock,International Business Machines Corp,IBM,us,Buy,2024-03-11,43.0,191.73,8000
1272,Lloyd Doggett,D000399,Democrat,House,TX,Stock,Johnson & Johnson,JNJ,us,Buy,2024-03-05,51.0,159.97,8000
1273,Lloyd Doggett,D000399,Democrat,House,TX,Stock,PPG Industries Inc,PPG,us,Buy,2024-03-12,58.0,141.31,8000
1274,Rohit Khanna,K000389,Democrat,House,CA,Stock,United Parcel Service Inc,UPS,us,Buy,2024-03-01,220.0,148.06,32500
1275,Rohit Khanna,K000389,Democrat,House,CA,Reit,SBA Communications Corp,SBAC,us,Buy,2024-03-22,38.0,215.47,8000
1276,Rohit Khanna,K000389,Democrat,House,CA,Stock,Accenture PLC,ACN,ie,Buy,2024-03-01,22.0,380.99,8000
1277,Rohit Khanna,K000389,Democrat,House,CA,Stock,Marvell Technology Inc,MRVL,us,Buy,2024-03-01,104.0,77.61,8000
1278,Rohit Khanna,K000389,Democrat,House,CA,Stock,Sysco Corporation,SYY,us,Buy,2024-03-25,100.0,80.88,8000
1279,Rohit Khanna,K000389,Democrat,House,CA,Reit,American Tower Corp,AMT,us,Buy,2024-03-01,40.0,201.76,8000
1280,Rohit Khanna,K000389,Democrat,House,CA,Stock,Becton Dickinson and Co,BDX,us,Buy,2024-03-21,34.0,241.62,8000
1281,Rohit Khanna,K000389,Democrat,House,CA,Stock,Intuitive Surgical Inc,ISRG,us,Buy,2024-03-01,21.0,397.9,8000
1282,Rohit Khanna,K000389,Democrat,House,CA,Stock,Cisco Systems Inc,CSCO,us,Buy,2024-03-01,166.0,48.4,8000
1283,Rohit Khanna,K000389,Democrat,House,CA,Stock,PepsiCo Inc,PEP,us,Buy,2024-03-15,50.0,164.66,8000
1284,Rohit Khanna,K000389,Democrat,House,CA,Stock,Lear Corp,LEA,us,Buy,2024-03-08,58.0,140.3,8000
1285,Rohit Khanna,K000389,Democrat,House,CA,Reit,Extra Space Storage Inc,EXR,us,Buy,2024-03-22,58.0,141.36,8000
1286,Rohit Khanna,K000389,Democrat,House,CA,Stock-options,NVIDIA Corporation,NVDA,us,Buy,2024-03-01,,,32500
1287,Rohit Khanna,K000389,Democrat,House,CA,Stock-options,Eli Lilly and Co,LLY,us,Buy,2024-03-01,,,8000
1288,Rohit Khanna,K000389,Democrat,House,CA,Stock-options,American Express Co,AXP,us,Buy,2024-03-01,,,8000
1289,Rohit Khanna,K000389,Democrat,House,CA,Stock-options,Intuitive Surgical Inc,ISRG,us,Buy,2024-03-01,,,8000
1290,Rohit Khanna,K000389,Democrat,House,CA,Stock-options,Accenture PLC,ACN,ie,Buy,2024-03-01,,,8000
1291,Rohit Khanna,K000389,Democrat,House,CA,Stock,Old Dominion Freight Line Inc,ODFL,us,Sell,2024-03-01,74.0,444.28,32500
1292,Rohit Khanna,K000389,Democrat,House,CA,Stock,NVIDIA Corporation,NVDA,us,Sell,2024-03-01,40.0,822.79,32500
1293,Rohit Khanna,K000389,Democrat,House,CA,Stock,Wells Fargo & Co,WFC,us,Sell,2024-03-18,139.0,57.77,8000
1294,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Procter & Gamble Co,PG,us,Sell,2024-03-01,51.0,158.85,8000
1295,Rohit Khanna,K000389,Democrat,House,CA,Stock,Berkshire Hathaway Inc,BRK/B,us,Sell,2024-03-15,20.0,408.13,8000
1296,Rohit Khanna,K000389,Democrat,House,CA,Stock,Eli Lilly and Co,LLY,us,Sell,2024-03-01,11.0,782.12,8000
1297,Rohit Khanna,K000389,Democrat,House,CA,Stock,Caterpillar Inc,CAT,us,Sell,2024-03-15,24.0,346.97,8000
1298,Rohit Khanna,K000389,Democrat,House,CA,Stock,NVR Inc,NVR,us,Sell,2024-03-22,2.0,7971.71,8000
1299,Rohit Khanna,K000389,Democrat,House,CA,Stock,NVR Inc,NVR,us,Sell,2024-03-20,2.0,7958.45,8000
1300,Rohit Khanna,K000389,Democrat,House,CA,Stock,Ross Stores Inc,ROST,us,Sell,2024-03-01,54.0,149.63,8000
1301,Rohit Khanna,K000389,Democrat,House,CA,Stock,BorgWarner Inc,BWA,us,Sell,2024-03-18,250.0,32.07,8000
1302,Rohit Khanna,K000389,Democrat,House,CA,Stock,KKR & Co Inc,KKR,us,Sell,2024-03-21,79.0,101.64,8000
1303,Rohit Khanna,K000389,Democrat,House,CA,Stock,Stryker Corp,SYK,us,Sell,2024-03-22,23.0,352.62,8000
1304,Rohit Khanna,K000389,Democrat,House,CA,Stock,BorgWarner Inc,BWA,us,Sell,2024-03-12,246.0,32.54,8000
1305,Rohit Khanna,K000389,Democrat,House,CA,Stock,Microsoft Corp,MSFT,us,Sell,2024-03-01,20.0,415.5,8000
1306,Rohit Khanna,K000389,Democrat,House,CA,Stock,BorgWarner Inc,BWA,us,Sell,2024-03-21,240.0,33.4,8000
1307,Rohit Khanna,K000389,Democrat,House,CA,Stock,American Express Co,AXP,us,Sell,2024-03-01,37.0,219.66,8000
1308,Rohit Khanna,K000389,Democrat,House,CA,Stock,BorgWarner Inc,BWA,us,Sell,2024-03-08,251.0,32.04,8000
1309,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-18,133.0,60.29,8000
1310,Rohit Khanna,K000389,Democrat,House,CA,Reit,SBA Communications Corp,SBAC,us,Buy,2024-03-22,38.0,215.47,8000
1311,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-21,130.0,61.84,8000
1312,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-08,134.0,60.01,8000
1313,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-06,139.0,57.89,8000
1314,Rohit Khanna,K000389,Democrat,House,CA,Stock,Wells Fargo & Co,WFC,us,Sell,2024-03-18,139.0,57.77,8000
1315,Rohit Khanna,K000389,Democrat,House,CA,Stock,Tesla Inc,TSLA,us,Buy,2024-03-25,189.0,172.63,32500
1316,Rohit Khanna,K000389,Democrat,House,CA,Stock,Bristol-Myers Squibb Co,BMY,us,Buy,2024-03-25,623.0,52.25,32500
1317,Rohit Khanna,K000389,Democrat,House,CA,Stock,Gilead Sciences Inc,GILD,us,Buy,2024-03-25,111.0,72.58,8000
1318,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Coca-Cola Co,KO,us,Buy,2024-03-25,133.0,60.4,8000
1319,Rohit Khanna,K000389,Democrat,House,CA,Stock,Johnson & Johnson,JNJ,us,Buy,2024-03-25,52.0,155.22,8000
1320,Rohit Khanna,K000389,Democrat,House,CA,Stock,PepsiCo Inc,PEP,us,Buy,2024-03-25,47.0,172.6,8000
1321,Rohit Khanna,K000389,Democrat,House,CA,Stock,Air Products and Chemicals Inc,APD,us,Buy,2024-03-25,35.0,237.56,8000
1322,Rohit Khanna,K000389,Democrat,House,CA,Stock,Humana Inc,HUM,us,Buy,2024-03-25,24.0,347.09,8000
1323,Rohit Khanna,K000389,Democrat,House,CA,Stock,SUPER MICRO COMPUTER INC,SMCI,us,Buy,2024-03-25,8.0,1042.79,8000
1324,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Estee Lauder Cos Inc,EL,us,Buy,2024-03-25,58.0,139.17,8000
1325,Rohit Khanna,K000389,Democrat,House,CA,Stock,ANSYS Inc,ANSS,us,Buy,2024-03-25,24.0,347.52,8000
1326,Rohit Khanna,K000389,Democrat,House,CA,Stock,Aon PLC,AON,ie,Buy,2024-03-25,25.0,327.58,8000
1327,Rohit Khanna,K000389,Democrat,House,CA,Stock,Pfizer Inc,PFE,us,Buy,2024-03-25,292.0,27.43,8000
1328,Rohit Khanna,K000389,Democrat,House,CA,Stock,The TJX Companies Inc,TJX,us,Buy,2024-03-25,82.0,98.18,8000
1329,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Hershey Co,HSY,us,Buy,2024-03-25,43.0,192.26,8000
1330,Rohit Khanna,K000389,Democrat,House,CA,Stock,Synopsys Inc,SNPS,us,Buy,2024-03-25,14.0,584.32,8000
1331,Rohit Khanna,K000389,Democrat,House,CA,Stock,Incyte Corp,INCY,us,Buy,2024-03-25,140.0,57.48,8000
1332,Rohit Khanna,K000389,Democrat,House,CA,Stock,Verisign Inc,VRSN,us,Buy,2024-03-25,44.0,187.19,8000
1333,Rohit Khanna,K000389,Democrat,House,CA,Stock,Archer-Daniels-Midland Co,ADM,us,Buy,2024-03-25,129.0,62.51,8000
1334,Rohit Khanna,K000389,Democrat,House,CA,Stock,Hormel Foods Corp,HRL,us,Buy,2024-03-25,235.0,34.22,8000
1335,Rohit Khanna,K000389,Democrat,House,CA,Stock,Roper Technologies Inc,ROP,us,Buy,2024-03-25,15.0,550.94,8000
1336,Rohit Khanna,K000389,Democrat,House,CA,Stock,Newmont Corporation,NEM,us,Buy,2024-03-25,237.0,33.92,8000
1337,Rohit Khanna,K000389,Democrat,House,CA,Reit,VICI Properties Inc,VICI,us,Buy,2024-03-25,278.0,28.82,8000
1338,Rohit Khanna,K000389,Democrat,House,CA,Stock,Walmart Inc,WMT,us,Buy,2024-03-25,133.0,60.57,8000
1339,Rohit Khanna,K000389,Democrat,House,CA,Stock,V.F. Corp,VFC,us,Buy,2024-03-25,554.0,14.47,8000
1340,Rohit Khanna,K000389,Democrat,House,CA,Stock,Becton Dickinson and Co,BDX,us,Buy,2024-03-25,34.0,241.67,8000
1341,Rohit Khanna,K000389,Democrat,House,CA,Stock,Monster Beverage Corp,MNST,us,Buy,2024-03-25,136.0,59.09,8000
1342,Rohit Khanna,K000389,Democrat,House,CA,Stock,KENVUE INC,KVUE,us,Buy,2024-03-25,388.0,20.65,8000
1343,Rohit Khanna,K000389,Democrat,House,CA,Stock,Philip Morris International Inc,PM,us,Sell,2024-03-25,357.0,91.15,32500
1344,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nike Inc,NKE,us,Sell,2024-03-25,348.0,93.75,32500
1345,Rohit Khanna,K000389,Democrat,House,CA,Stock,Unitedhealth Group Inc,UNH,us,Sell,2024-03-25,17.0,485.88,8000
1346,Rohit Khanna,K000389,Democrat,House,CA,Stock,Comcast Corp,CMCSA,us,Sell,2024-03-25,188.0,42.64,8000
1347,Rohit Khanna,K000389,Democrat,House,CA,Stock,Zoetis Inc,ZTS,us,Sell,2024-03-25,48.0,167.81,8000
1348,Rohit Khanna,K000389,Democrat,House,CA,Stock,Mondelez International Inc,MDLZ,us,Sell,2024-03-25,114.0,70.85,8000
1349,Rohit Khanna,K000389,Democrat,House,CA,Stock,Starbucks Corp,SBUX,us,Sell,2024-03-25,89.0,90.67,8000
1350,Rohit Khanna,K000389,Democrat,House,CA,Reit,Prologis Inc,PLD,us,Sell,2024-03-25,63.0,127.13,8000
1351,Rohit Khanna,K000389,Democrat,House,CA,Stock,Apple Inc,AAPL,us,Sell,2024-03-25,47.0,170.85,8000
1352,Rohit Khanna,K000389,Democrat,House,CA,Stock,Lululemon Athletica Inc,LULU,ca,Sell,2024-03-25,21.0,388.9,8000
1353,Rohit Khanna,K000389,Democrat,House,CA,Stock,Biogen Inc,BIIB,us,Sell,2024-03-25,38.0,216.69,8000
1354,Rohit Khanna,K000389,Democrat,House,CA,Stock,Keurig Dr Pepper Inc,KDP,us,Sell,2024-03-25,263.0,30.48,8000
1355,Rohit Khanna,K000389,Democrat,House,CA,Stock,Monolithic Power Systems Inc,MPWR,us,Sell,2024-03-25,13.0,669.37,8000
1356,Rohit Khanna,K000389,Democrat,House,CA,Stock,Arista Networks Inc,ANET,us,Sell,2024-03-25,27.0,305.5,8000
1357,Rohit Khanna,K000389,Democrat,House,CA,Stock,Palo Alto Networks Inc,PANW,us,Sell,2024-03-25,29.0,285.07,8000
1358,Rohit Khanna,K000389,Democrat,House,CA,Stock,Aptiv PLC,APTV,ie,Sell,2024-03-25,102.0,79.09,8000
1359,Rohit Khanna,K000389,Democrat,House,CA,Stock,IDEXX Laboratories Inc,IDXX,us,Sell,2024-03-25,16.0,529.71,8000
1360,Rohit Khanna,K000389,Democrat,House,CA,Stock,Las Vegas Sands Corp,LVS,us,Sell,2024-03-25,160.0,50.32,8000
1361,Rohit Khanna,K000389,Democrat,House,CA,Stock,First Solar Inc,FSLR,us,Sell,2024-03-25,52.0,154.77,8000
1362,Rohit Khanna,K000389,Democrat,House,CA,Stock,Brown-Forman Corp,BF/A,us,Sell,2024-03-25,158.0,50.86,8000
1363,Rohit Khanna,K000389,Democrat,House,CA,Stock,Whirlpool Corp,WHR,us,Sell,2024-03-25,71.0,113.43,8000
1364,Rohit Khanna,K000389,Democrat,House,CA,Stock,Enphase Energy Inc,ENPH,us,Sell,2024-03-25,73.0,111.05,8000
1365,Rohit Khanna,K000389,Democrat,House,CA,Stock,FactSet Research Systems Inc,FDS,us,Sell,2024-03-25,19.0,444.73,8000
1366,Rohit Khanna,K000389,Democrat,House,CA,Stock,Walgreens Boots Alliance Inc,WBA,us,Sell,2024-03-25,389.0,20.63,8000
1367,Rohit Khanna,K000389,Democrat,House,CA,Reit,Crown Castle International Corp,CCI,us,Sell,2024-03-25,78.0,103.52,8000
1368,Rohit Khanna,K000389,Democrat,House,CA,Stock,ON Semiconductor Corp,ON,us,Sell,2024-03-25,109.0,73.54,8000
1369,Rohit Khanna,K000389,Democrat,House,CA,Municipal-security,INDIANA FINANCE AUTHORITY,,,Buy,2024-03-05,,,32500
1370,Rohit Khanna,K000389,Democrat,House,CA,Municipal-security,STATE OF MARYLAND,,,Buy,2024-03-05,,,32500
1371,Rohit Khanna,K000389,Democrat,House,CA,Stock,Johnson & Johnson,JNJ,us,Buy,2024-03-20,210.0,155.76,32500
1372,Rohit Khanna,K000389,Democrat,House,CA,Stock,Pfizer Inc,PFE,us,Buy,2024-03-20,1174.0,27.7,32500
1373,Rohit Khanna,K000389,Democrat,House,CA,Stock,salesforce.com Inc,CRM,us,Buy,2024-03-20,107.0,306.08,32500
1374,Rohit Khanna,K000389,Democrat,House,CA,Stock,Costco Wholesale Corp,COST,us,Buy,2024-03-20,45.0,740.72,32500
1375,Rohit Khanna,K000389,Democrat,House,CA,Stock,United Parcel Service Inc,UPS,us,Buy,2024-03-20,211.0,154.76,32500
1376,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-20,535.0,60.88,32500
1377,Rohit Khanna,K000389,Democrat,House,CA,Stock,Booking Holdings Inc,BKNG,us,Buy,2024-03-20,10.0,3578.49,32500
1378,Rohit Khanna,K000389,Democrat,House,CA,Stock,Charter Communications Inc,CHTR,us,Buy,2024-03-20,111.0,295.3,32500
1379,Rohit Khanna,K000389,Democrat,House,CA,Stock,Applied Materials Inc,AMAT,us,Buy,2024-03-20,159.0,205.06,32500
1380,Rohit Khanna,K000389,Democrat,House,CA,Stock,Microsoft Corp,MSFT,us,Buy,2024-03-20,20.0,425.23,8000
1381,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-06,139.0,57.89,8000
1382,Rohit Khanna,K000389,Democrat,House,CA,Stock,Ford Motor Co,F,us,Buy,2024-03-20,621.0,12.9,8000
1383,Rohit Khanna,K000389,Democrat,House,CA,Stock,Bank of America Corp,BAC,us,Buy,2024-03-20,219.0,36.75,8000
1384,Rohit Khanna,K000389,Democrat,House,CA,Stock,Mondelez International Inc,MDLZ,us,Buy,2024-03-20,112.0,71.87,8000
1385,Rohit Khanna,K000389,Democrat,House,CA,Stock,Church & Dwight Co Inc,CHD,us,Buy,2024-03-20,78.0,103.01,8000
1386,Rohit Khanna,K000389,Democrat,House,CA,Stock,Zoetis Inc,ZTS,us,Buy,2024-03-20,47.0,170.99,8000
1387,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-21,130.0,61.84,8000
1388,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-08,134.0,60.01,8000
1389,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-15,135.0,59.68,8000
1390,Rohit Khanna,K000389,Democrat,House,CA,Stock,Broadcom Inc,AVGO,us,Buy,2024-03-20,7.0,1276.0,8000
1391,Rohit Khanna,K000389,Democrat,House,CA,Stock,Parker-Hannifin Corp,PH,us,Buy,2024-03-20,15.0,546.46,8000
1392,Rohit Khanna,K000389,Democrat,House,CA,Stock,AUTODESK Inc,ADSK,us,Buy,2024-03-20,31.0,262.43,8000
1393,Rohit Khanna,K000389,Democrat,House,CA,Stock,Texas Instruments Inc,TXN,us,Buy,2024-03-20,48.0,169.98,8000
1394,Rohit Khanna,K000389,Democrat,House,CA,Stock,Air Products and Chemicals Inc,APD,us,Buy,2024-03-20,34.0,238.95,8000
1395,Rohit Khanna,K000389,Democrat,House,CA,Stock,Altria Group Inc,MO,us,Buy,2024-03-20,179.0,44.79,8000
1396,Rohit Khanna,K000389,Democrat,House,CA,Stock,Cisco Systems Inc,CSCO,us,Buy,2024-03-20,162.0,49.55,8000
1397,Rohit Khanna,K000389,Democrat,House,CA,Stock,Royal Caribbean Group,RCL,us,Buy,2024-03-20,60.0,135.53,8000
1398,Rohit Khanna,K000389,Democrat,House,CA,Stock,SUPER MICRO COMPUTER INC,SMCI,us,Buy,2024-03-20,10.0,896.47,8000
1399,Rohit Khanna,K000389,Democrat,House,CA,Stock,PepsiCo Inc,PEP,us,Buy,2024-03-20,47.0,171.86,8000
1400,Rohit Khanna,K000389,Democrat,House,CA,Stock,STMicroelectronics NV,STM,ch,Buy,2024-03-08,171.0,46.95,8000
1401,Rohit Khanna,K000389,Democrat,House,CA,Stock,Fortinet Inc,FTNT,us,Buy,2024-03-20,119.0,67.87,8000
1402,Rohit Khanna,K000389,Democrat,House,CA,Stock,Pool Corp,POOL,us,Buy,2024-03-20,20.0,409.46,8000
1403,Rohit Khanna,K000389,Democrat,House,CA,Stock,Topgolf Callaway Brands Corp,MODG,us,Buy,2024-03-13,577.0,13.9,8000
1404,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-03-06,452.0,17.71,8000
1405,Rohit Khanna,K000389,Democrat,House,CA,Stock,National Grid PLC,NGG,gb,Buy,2024-03-08,117.0,68.8,8000
1406,Rohit Khanna,K000389,Democrat,House,CA,Stock,Monolithic Power Systems Inc,MPWR,us,Buy,2024-03-20,13.0,667.01,8000
1407,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-28,127.0,63.1,8000
1408,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-27,128.0,63.0,8000
1409,Rohit Khanna,K000389,Democrat,House,CA,Stock,Fair Isaac Corporation,FICO,us,Buy,2024-03-20,7.0,1245.4,8000
1410,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-18,133.0,60.29,8000
1411,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-11,134.0,60.03,8000
1412,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nasdaq Inc,NDAQ,us,Buy,2024-03-07,136.0,59.13,8000
1413,Rohit Khanna,K000389,Democrat,House,CA,Stock,Koninklijke Ahold Delhaize NV,ADRNY,nl,Buy,2024-03-08,261.0,30.688,8000
1414,Rohit Khanna,K000389,Democrat,House,CA,Stock,Topgolf Callaway Brands Corp,MODG,us,Buy,2024-03-11,569.0,14.08,8000
1415,Rohit Khanna,K000389,Democrat,House,CA,Stock,Palo Alto Networks Inc,PANW,us,Buy,2024-03-20,29.0,282.05,8000
1416,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-03-01,433.0,18.5,8000
1417,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-03-20,450.0,17.83,8000
1418,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-03-19,458.0,17.5,8000
1419,Rohit Khanna,K000389,Democrat,House,CA,Stock,Humana Inc,HUM,us,Buy,2024-03-20,24.0,348.19,8000
1420,Rohit Khanna,K000389,Democrat,House,CA,Stock,ANSYS Inc,ANSS,us,Buy,2024-03-20,24.0,343.32,8000
1421,Rohit Khanna,K000389,Democrat,House,CA,Stock,Marriott International Inc,MAR,us,Buy,2024-03-20,32.0,254.05,8000
1422,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Hershey Co,HSY,us,Buy,2024-03-20,41.0,198.03,8000
1423,Rohit Khanna,K000389,Democrat,House,CA,Stock,PPG Industries Inc,PPG,us,Buy,2024-03-20,57.0,142.26,8000
1424,Rohit Khanna,K000389,Democrat,House,CA,Stock,Airbnb Inc,ABNB,us,Buy,2024-03-20,50.0,164.71,8000
1425,Rohit Khanna,K000389,Democrat,House,CA,Stock,Mastercard Inc,MA,us,Buy,2024-03-20,17.0,488.04,8000
1426,Rohit Khanna,K000389,Democrat,House,CA,Stock,PACCAR Inc,PCAR,us,Buy,2024-03-20,67.0,121.45,8000
1427,Rohit Khanna,K000389,Democrat,House,CA,Stock,Micron Technology Inc,MU,us,Buy,2024-03-20,84.0,96.25,8000
1428,Rohit Khanna,K000389,Democrat,House,CA,Stock,Caesars Entertainment Inc,CZR,us,Buy,2024-03-20,192.0,41.74,8000
1429,Rohit Khanna,K000389,Democrat,House,CA,Stock,Aptiv PLC,APTV,ie,Buy,2024-03-20,102.0,79.01,8000
1430,Rohit Khanna,K000389,Democrat,House,CA,Stock,NXP Semiconductors NV,NXPI,nl,Buy,2024-03-20,34.0,241.27,8000
1431,Rohit Khanna,K000389,Democrat,House,CA,Stock,Carnival Corporation & PLC,CCL,us,Buy,2024-03-20,476.0,16.85,8000
1432,Rohit Khanna,K000389,Democrat,House,CA,Stock,D.R. Horton Inc,DHI,us,Buy,2024-03-20,51.0,158.58,8000
1433,Rohit Khanna,K000389,Democrat,House,CA,Stock,KENVUE INC,KVUE,us,Buy,2024-03-20,393.0,20.41,8000
1434,Rohit Khanna,K000389,Democrat,House,CA,Stock,Lululemon Athletica Inc,LULU,ca,Buy,2024-03-20,18.0,469.05,8000
1435,Rohit Khanna,K000389,Democrat,House,CA,Stock,Lam Research Corp,LRCX,us,Buy,2024-03-20,9.0,949.08,8000
